-0.26957,-1.204,1
1.5444,-1.5974,1
0.42559,-0.028846,1
-0.12905,1.1722,1
1.8741,3.2072,1
0.61258,0.63265,1
0.55234,-0.36436,1
0.95835,-0.97637,1
-0.24174,-1.4781,1
1.7926,1.2122,1
1.5959,1.886,1
1.2434,1.176,1
0.39608,-0.019555,1
0.048053,-0.49414,1
1.5274,-0.21732,1
0.54916,0.25272,1
0.72207,-1.0397,1
-0.42375,1.6474,1
-0.13212,0.79112,1
-0.46101,-3.0948,1
-0.76018,0.4244,1
-0.41997,-1.5715,1
-0.40265,-1.5809,1
-0.29513,1.2126,1
-1.0022,-4.0951,1
-1.1554,-4.1553,1
-1.6161,-4.0433,1
-1.8257,-4.0101,1
-1.0224,-4.4918,1
-1.6908,-4.4406,1
-1.8466,-2.5928,1
-1.9223,-2.7431,1
-1.5457,-2.4276,1
-1.1023,-2.6415,1
-1.532,-2.4802,1
-1.7165,-2.7309,1
0.63073,-1.8297,1
0.9055,-1.0137,1
0.47868,-1.3877,1
-0.60434,-2.7734,1
0.99049,-2.6969,1
-0.081151,-1.2276,1
-3.419,-5.1904,1
-3.3535,-5.3745,1
-3.4579,-5.2684,1
0.040941,0.74727,1
-0.11275,-1.8382,1
-0.80482,0.70001,1
0.88609,-0.20453,1
0.79961,-0.83324,1
-0.79557,-4.5881,1
0.87053,1.0035,1
-3.8472,-6.7639,2
-3.6753,-6.8169,2
-3.4099,-6.9387,2
-3.4624,-6.4302,2
